Genome ID,Genome Name,Other Names,Family,Genus,Species,Strain,Serovar,Segment,Subtype,H5 Clade,Clade,Subclade,Completion Date,BioProject Accession,BioSample Accession,Assembly Accession,SRA Accession,GenBank Accessions,Size,GC Content,Collection Date,Collection Year,Geographic Group,Geographic Location,Host Name,Host Common Name,Host Group,Date Inserted,Date Modified
11320.68921,Influenza A virus A/CATTLE/USA/24-029179-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029179-002/2024,,6,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366284,,SRR31062727,,1410,44.255318,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:22.595Z,2024-11-16T21:00:22.595Z
11320.68921,Influenza A virus A/Cattle/USA/24-028770-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028770-001/2024,,6,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308685,,SRR31016529,,1410,44.113476,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:22.445Z,2024-11-16T21:00:22.445Z
11320.68922,Influenza A virus A/Cattle/USA/24-027100-004/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027100-004/2024,,7,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021913,,SRR30932421,,982,49.6945,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:22.373Z,2024-11-16T21:00:22.373Z
11320.68922,Influenza A virus A/Cattle/USA/24-027100-004/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027100-004/2024,,4,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021913,,SRR30932421,,1704,41.725353,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:25.075Z,2024-11-16T21:00:25.075Z
11320.68922,Influenza A virus A/Cattle/USA/24-028770-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028770-001/2024,,8,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308685,,SRR31016529,,838,45.942722,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:22.705Z,2024-11-16T21:00:22.705Z
11320.68922,Influenza A virus A/CATTLE/USA/24-029179-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029179-002/2024,,5,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366284,,SRR31062727,,1497,47.36139,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:22.522Z,2024-11-16T21:00:22.522Z
11320.68922,Influenza A virus A/CATTLE/USA/24-029179-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029179-002/2024,,7,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366284,,SRR31062727,,982,49.6945,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:23.643Z,2024-11-16T21:00:23.643Z
11320.68922,Influenza A virus A/Cattle/USA/24-028770-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028770-001/2024,,5,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308685,,SRR31016529,,1497,47.42819,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:22.779Z,2024-11-16T21:00:22.779Z
11320.68922,Influenza A virus A/Cattle/USA/24-027100-004/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027100-004/2024,,6,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021913,,SRR30932421,,1410,44.113476,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:23.008Z,2024-11-16T21:00:23.008Z
11320.68922,Influenza A virus A/CATTLE/USA/24-029179-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029179-002/2024,,8,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366284,,SRR31062727,,838,45.942722,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:23.096Z,2024-11-16T21:00:23.096Z
11320.68922,Influenza A virus A/Cattle/USA/24-027100-004/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027100-004/2024,,5,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021913,,SRR30932421,,1497,47.42819,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:22.853Z,2024-11-16T21:00:22.853Z
11320.68922,Influenza A virus A/Cattle/USA/24-028770-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028770-001/2024,,3,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308685,,SRR31016529,,2151,44.211994,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:23.174Z,2024-11-16T21:00:23.174Z
11320.68923,Influenza A virus A/Cattle/USA/24-027100-004/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027100-004/2024,,8,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021913,,SRR30932421,,838,46.062054,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:22.922Z,2024-11-16T21:00:22.922Z
11320.68923,Influenza A virus A/CATTLE/USA/24-029179-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029179-002/2024,,3,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366284,,SRR31062727,,2151,44.119015,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:23.257Z,2024-11-16T21:00:23.257Z
11320.68923,Influenza A virus A/Cattle/USA/24-027100-004/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027100-004/2024,,3,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021913,,SRR30932421,,2151,44.165504,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:23.409Z,2024-11-16T21:00:23.409Z
11320.68923,Influenza A virus A/CATTLE/USA/24-029179-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029179-002/2024,,2,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366284,,SRR31062727,,2274,42.39226,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:23.334Z,2024-11-16T21:00:23.334Z
11320.68923,Influenza A virus A/Cattle/USA/24-028770-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028770-001/2024,,1,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308685,,SRR31016529,,2280,45.2193,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:23.488Z,2024-11-16T21:00:23.488Z
11320.68923,Influenza A virus A/Cattle/USA/24-028770-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028770-001/2024,,2,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308685,,SRR31016529,,2274,42.348286,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:23.566Z,2024-11-16T21:00:23.566Z
11320.68923,Influenza A virus A/Cattle/USA/24-027100-004/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027100-004/2024,,2,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021913,,SRR30932421,,2274,42.39226,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:23.836Z,2024-11-16T21:00:23.836Z
11320.68923,Influenza A virus A/Cattle/USA/24-027100-004/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027100-004/2024,,1,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021913,,SRR30932421,,2280,45.2193,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:23.717Z,2024-11-16T21:00:23.717Z
11320.68923,Influenza A virus A/CATTLE/USA/24-029179-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029179-002/2024,,1,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366284,,SRR31062727,,2280,45.2193,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:23.901Z,2024-11-16T21:00:23.901Z
11320.68923,Influenza A virus A/Cattle/USA/24-028762-003/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028762-003/2024,,4,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308684,,SRR31016530,,1704,41.725353,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:24.149Z,2024-11-16T21:00:24.149Z
11320.68924,Influenza A virus A/Cattle/USA/24-028762-003/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028762-003/2024,,6,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308684,,SRR31016530,,1410,44.113476,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:24.265Z,2024-11-16T21:00:24.265Z
11320.68924,Influenza A virus A/CATTLE/USA/24-029185-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029185-001/2024,,7,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366285,,SRR31062726,,982,49.6945,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:24.073Z,2024-11-16T21:00:24.073Z
11320.68924,Influenza A virus A/Cattle/USA/24-028762-003/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028762-003/2024,,7,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308684,,SRR31016530,,982,49.6945,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:24.001Z,2024-11-16T21:00:24.001Z
11320.68924,Influenza A virus A/Cattle/USA/24-027459-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027459-001/2024,,4,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021914,,SRR30932420,,1704,41.725353,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:24.683Z,2024-11-16T21:00:24.683Z
11320.68924,Influenza A virus A/CATTLE/USA/24-029185-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029185-001/2024,,4,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366285,,SRR31062726,,1704,41.725353,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:26.780Z,2024-11-16T21:00:26.780Z
11320.68924,Influenza A virus A/Cattle/USA/24-027459-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027459-001/2024,,6,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021914,,SRR30932420,,1410,44.1844,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:24.362Z,2024-11-16T21:00:24.362Z
11320.68924,Influenza A virus A/CATTLE/USA/24-029185-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029185-001/2024,,5,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366285,,SRR31062726,,1497,47.42819,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:24.511Z,2024-11-16T21:00:24.511Z
11320.68924,Influenza A virus A/Cattle/USA/24-028762-003/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028762-003/2024,,5,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308684,,SRR31016530,,1497,47.42819,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:24.593Z,2024-11-16T21:00:24.593Z
11320.68924,Influenza A virus A/Cattle/USA/24-027459-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027459-001/2024,,7,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021914,,SRR30932420,,982,49.6945,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:24.441Z,2024-11-16T21:00:24.441Z
11320.68924,Influenza A virus A/CATTLE/USA/24-029185-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029185-001/2024,,6,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366285,,SRR31062726,,1410,44.255318,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:24.751Z,2024-11-16T21:00:24.751Z
11320.68925,Influenza A virus A/Cattle/USA/24-027459-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027459-001/2024,,5,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021914,,SRR30932420,,1497,47.42819,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:24.848Z,2024-11-16T21:00:24.848Z
11320.68925,Influenza A virus A/Cattle/USA/24-028762-003/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028762-003/2024,,3,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308684,,SRR31016530,,2151,44.119015,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:25.009Z,2024-11-16T21:00:25.009Z
11320.68925,Influenza A virus A/CATTLE/USA/24-029185-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029185-001/2024,,8,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366285,,SRR31062726,,838,45.942722,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:24.933Z,2024-11-16T21:00:24.933Z
11320.68925,Influenza A virus A/Cattle/USA/24-028762-003/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028762-003/2024,,8,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308684,,SRR31016530,,838,45.942722,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:25.155Z,2024-11-16T21:00:25.155Z
11320.68925,Influenza A virus A/CATTLE/USA/24-029185-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029185-001/2024,,2,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366285,,SRR31062726,,2274,42.39226,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:25.218Z,2024-11-16T21:00:25.218Z
11320.68925,Influenza A virus A/Cattle/USA/24-028762-003/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028762-003/2024,,1,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308684,,SRR31016530,,2280,45.2193,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:25.293Z,2024-11-16T21:00:25.293Z
11320.68925,Influenza A virus A/CATTLE/USA/24-029185-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029185-001/2024,,3,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366285,,SRR31062726,,2151,44.165504,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:25.521Z,2024-11-16T21:00:25.521Z
11320.68925,Influenza A virus A/Cattle/USA/24-027459-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027459-001/2024,,3,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021914,,SRR30932420,,2151,44.211994,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:25.431Z,2024-11-16T21:00:25.431Z
11320.68925,Influenza A virus A/Cattle/USA/24-028762-003/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028762-003/2024,,2,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308684,,SRR31016530,,2274,42.39226,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:25.361Z,2024-11-16T21:00:25.361Z
11320.68925,Influenza A virus A/Cattle/USA/24-027459-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027459-001/2024,,8,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021914,,SRR30932420,,838,45.942722,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:25.594Z,2024-11-16T21:00:25.594Z
11320.68926,Influenza A virus A/Cattle/USA/24-027459-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027459-001/2024,,2,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021914,,SRR30932420,,2274,42.39226,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:25.662Z,2024-11-16T21:00:25.662Z
11320.68926,Influenza A virus A/CATTLE/USA/24-029185-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029185-001/2024,,1,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366285,,SRR31062726,,2280,45.175438,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:25.732Z,2024-11-16T21:00:25.732Z
11320.68926,Influenza A virus A/Cattle/USA/24-027459-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027459-001/2024,,1,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021914,,SRR30932420,,2280,45.2193,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:25.886Z,2024-11-16T21:00:25.886Z
11320.68926,Influenza A virus A/CATTLE/USA/24-029374-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029374-001/2024,,4,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366286,,SRR31062725,,1704,41.725353,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:26.039Z,2024-11-16T21:00:26.039Z
11320.68926,Influenza A virus A/Cattle/USA/24-028762-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028762-002/2024,,4,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308683,,SRR31016531,,1704,41.725353,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:26.115Z,2024-11-16T21:00:26.115Z
11320.68926,Influenza A virus A/Cattle/USA/24-028762-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028762-002/2024,,7,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308683,,SRR31016531,,982,49.6945,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:25.972Z,2024-11-16T21:00:25.972Z
11320.68926,Influenza A virus A/Cattle/USA/24-027472-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027472-001/2024,,7,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021915,,SRR30932419,,982,49.6945,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:25.813Z,2024-11-16T21:00:25.813Z
11320.68926,Influenza A virus A/Cattle/USA/24-027472-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027472-001/2024,,4,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021915,,SRR30932419,,1704,41.725353,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:26.548Z,2024-11-16T21:00:26.548Z
11320.68926,Influenza A virus A/CATTLE/USA/24-029374-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029374-001/2024,,6,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366286,,SRR31062725,,1410,44.113476,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:26.380Z,2024-11-16T21:00:26.380Z
11320.68926,Influenza A virus A/Cattle/USA/24-028762-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028762-002/2024,,6,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308683,,SRR31016531,,1410,44.113476,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:26.460Z,2024-11-16T21:00:26.460Z
11320.68927,Influenza A virus A/CATTLE/USA/24-029374-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029374-001/2024,,7,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366286,,SRR31062725,,982,49.6945,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:26.197Z,2024-11-16T21:00:26.197Z
11320.68927,Influenza A virus A/Cattle/USA/24-028762-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028762-002/2024,,5,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308683,,SRR31016531,,1497,47.42819,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:26.289Z,2024-11-16T21:00:26.289Z
11320.68927,Influenza A virus A/CATTLE/USA/24-029374-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029374-001/2024,,8,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366286,,SRR31062725,,838,45.942722,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:26.623Z,2024-11-16T21:00:26.623Z
11320.68927,Influenza A virus A/Cattle/USA/24-028762-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028762-002/2024,,8,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308683,,SRR31016531,,838,45.942722,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:26.703Z,2024-11-16T21:00:26.703Z
11320.68927,Influenza A virus A/Cattle/USA/24-027472-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027472-001/2024,,5,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021915,,SRR30932419,,1497,47.42819,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:26.929Z,2024-11-16T21:00:26.929Z
11320.68927,Influenza A virus A/Cattle/USA/24-027472-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027472-001/2024,,6,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021915,,SRR30932419,,1410,44.1844,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:26.864Z,2024-11-16T21:00:26.864Z
11320.68927,Influenza A virus A/CATTLE/USA/24-029374-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029374-001/2024,,5,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366286,,SRR31062725,,1497,47.42819,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:27.020Z,2024-11-16T21:00:27.020Z
11320.68927,Influenza A virus A/Cattle/USA/24-027472-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-027472-001/2024,,8,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44021915,,SRR30932419,,838,45.942722,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:27.119Z,2024-11-16T21:00:27.119Z
11320.68927,Influenza A virus A/CATTLE/USA/24-029374-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029374-001/2024,,3,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366286,,SRR31062725,,2151,44.211994,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:27.197Z,2024-11-16T21:00:27.197Z
11320.68927,Influenza A virus A/Cattle/USA/24-028762-002/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/Cattle/USA/24-028762-002/2024,,3,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44308683,,SRR31016531,,2151,44.119015,2024,2024,North America,USA,Cattle,Cow,Nonhuman Mammal,2024-11-16T21:00:27.270Z,2024-11-16T21:00:27.270Z
11320.68928,Influenza A virus A/CATTLE/USA/24-029374-001/2024,,Orthomyxoviridae,Alphainfluenzavirus,Alphainfluenzavirus influenzae,A/CATTLE/USA/24-029374-001/2024,,2,H5N1,2.3.4.4b,,B3.13,,PRJNA1102327,SAMN44366286,,SRR31062725,,2274,42.39226,2024,2024,North America,USA,CATTLE,Cow,Nonhuman Mammal,2024-11-16T21:00:27.344Z,2024-11-16T21:00:27.344Z
